orig1+TLres50,trans1+TLvgg16+Adam,normf1+TLvgg16,mix+lr,mix+lgb,mix+svm,lr9,xgb,svm,knn,avg2,mini2,id
0.997533,0.998636,0.998827,0.999496,0.996458,0.983760,0.990134,0.994482,0.982606,0.999000,0.991556,0.995918,c234ddc1
0.330712,0.378497,0.267175,1.000000,0.447031,0.959738,0.431194,0.588928,0.343658,0.370831,0.433653,0.532449,6c9e9f3d
0.312923,0.107508,0.061220,0.994768,0.224523,0.567720,0.084246,0.066383,0.039505,0.122745,0.078220,0.075132,55b86f15
0.997821,0.987050,0.988078,0.998610,0.998807,0.996885,0.989830,0.994460,0.982598,0.999000,0.991472,0.995901,fb4e6ce7
0.996742,0.994517,0.994890,0.999212,0.993410,0.992581,0.989990,0.994460,0.982593,0.999000,0.991511,0.995901,3e4ee688
0.656468,0.621685,0.512620,0.988130,0.083415,0.567531,0.468936,0.704646,0.384749,0.681752,0.560021,0.679568,4557372f
0.385180,0.120176,0.037776,0.999988,0.958320,0.996643,0.433655,0.539976,0.406664,0.372875,0.438293,0.500552,53ee1496
0.034477,0.001790,0.001118,0.999964,0.007027,0.373326,0.023879,0.017777,0.013055,0.058816,0.028382,0.025117,c8f44a9c
0.484874,0.065587,0.390442,1.000000,0.132381,0.896820,0.203178,0.537702,0.179509,0.262100,0.295622,0.462750,f8453e51
0.374076,0.379950,0.652887,0.999980,0.861083,0.958509,0.808315,0.929041,0.794204,0.857916,0.847369,0.907924,c221d806
0.179948,0.146437,0.248458,0.999999,0.881981,0.991757,0.478223,0.706563,0.389424,0.363707,0.484479,0.622133,1917e0b8
0.017315,0.024427,0.016075,0.190665,0.001757,0.017928,0.008434,0.005902,0.009228,0.001000,0.006141,0.005225,4e1e286e
0.908909,0.844208,0.724922,0.801498,0.880910,0.825748,0.950192,0.984861,0.974135,0.959550,0.967185,0.980811,94c48c3f
0.656363,0.247243,0.199302,0.998910,0.123639,0.352854,0.127543,0.106826,0.072426,0.177017,0.120953,0.117693,57a31ad6
0.856696,0.840816,0.705514,0.883447,0.856356,0.796863,0.944250,0.951095,0.970164,0.978749,0.961064,0.958886,b1ace23a
0.293221,0.381153,0.542081,0.496373,0.372126,0.781083,0.378724,0.389147,0.336484,0.410395,0.378687,0.390060,5b3c7cd9
0.468609,0.733851,0.175372,0.598602,0.961965,0.880608,0.760810,0.810491,0.769940,0.739471,0.770178,0.795655,ea8fd8d3
0.038314,0.044347,0.012171,0.009885,0.008128,0.163721,0.009488,0.006914,0.009673,0.008936,0.008753,0.007488,934113d5
0.163508,0.031302,0.017775,1.000000,0.249801,0.995659,0.102274,0.414151,0.104634,0.199330,0.205097,0.353654,4fd8895e
0.492497,0.222092,0.058872,0.999999,0.823937,0.994080,0.461473,0.574070,0.447800,0.438986,0.480582,0.541133,4ecd1394
0.998277,0.997639,0.996991,0.999997,0.998696,0.999900,0.990328,0.994460,0.982500,0.999000,0.991572,0.995895,993559cc
0.955302,0.914372,0.908966,0.419376,0.992080,0.819658,0.969997,0.976172,0.981596,0.922291,0.962514,0.967895,ce60ab37
0.018260,0.001154,0.000491,0.000901,0.008710,0.021378,0.006763,0.011648,0.009223,0.001000,0.007158,0.009518,f2540292
0.415709,0.128781,0.094295,0.993199,0.345884,0.707674,0.149229,0.362567,0.093464,0.203419,0.202170,0.315113,eb4678c4
0.298702,0.044195,0.074961,1.000000,0.870565,0.998927,0.348086,0.522509,0.326635,0.284833,0.370516,0.465661,ae39b068
0.743681,0.834258,0.970332,1.000000,0.607858,0.965781,0.955597,0.962517,0.963216,0.929091,0.952605,0.957705,367f96d1
0.992979,0.992615,0.995406,0.994145,0.999513,0.971234,0.989730,0.994674,0.982725,0.999000,0.991532,0.996070,1d247454
0.862013,0.868327,0.819041,0.356549,0.088344,0.470953,0.670329,0.864380,0.711923,0.620459,0.716773,0.809814,fb8b83e7
0.530978,0.210754,0.280839,0.604145,0.629883,0.729919,0.325535,0.063973,0.347603,0.283950,0.255265,0.124340,3da73f55
0.962177,0.951917,0.926818,0.998960,0.996105,0.995223,0.986861,0.991675,0.982700,0.965643,0.981720,0.987620,7c2fb236
0.281229,0.017083,0.128473,1.000000,0.154888,0.365607,0.052704,0.104642,0.019697,0.105090,0.070533,0.099081,5b508b76
0.021931,0.020330,0.025686,0.219394,0.015287,0.058447,0.009481,0.006176,0.009194,0.001000,0.006463,0.005427,03c9a6a5
0.976930,0.986028,0.977938,0.951867,0.994746,0.973611,0.988561,0.994692,0.982855,0.999000,0.991277,0.996092,f3c6183f
0.049629,0.005808,0.003180,0.999478,0.838171,0.995211,0.237777,0.479405,0.228205,0.218470,0.290964,0.414395,87bd812d
0.986435,0.996360,0.997814,0.996408,0.995371,0.997930,0.990091,0.994610,0.982581,0.999000,0.991571,0.996012,d140ee70
0.595899,0.261714,0.757858,1.000000,0.124343,0.674332,0.426167,0.359646,0.364043,0.558591,0.427112,0.397476,511c4677
0.601006,0.382071,0.601724,0.931561,0.074503,0.013386,0.206296,0.198857,0.111497,0.266594,0.195811,0.205786,9ac2e662
0.507293,0.080919,0.010037,0.998625,0.704674,0.688849,0.223982,0.341224,0.195596,0.208355,0.242289,0.307050,f26c92ce
0.975747,0.943187,0.969566,0.988696,0.997635,0.989264,0.987737,0.986526,0.982775,0.971183,0.982055,0.984809,d713e511
0.988885,0.989632,0.943546,0.903925,0.955816,0.611217,0.978366,0.897636,0.975275,0.961771,0.953262,0.916134,a082d046
0.147987,0.039153,0.014624,0.986584,0.026776,0.977244,0.065348,0.030667,0.082314,0.164474,0.085701,0.059132,41aa5516
0.535554,0.143457,0.311973,0.756951,0.250681,0.639126,0.168028,0.062671,0.126061,0.224913,0.145418,0.097274,04599177
0.978208,0.974480,0.973035,0.992979,0.942762,0.998110,0.987597,0.992434,0.982633,0.975353,0.984504,0.989990,3aa4edca
0.580056,0.414229,0.592443,0.999995,0.746540,0.973358,0.796982,0.903557,0.839870,0.880748,0.855289,0.896247,48058f80
0.995394,0.996669,0.997670,0.981542,0.993016,0.996651,0.989995,0.994657,0.982551,0.999000,0.991551,0.996045,4cb64901
0.529116,0.409826,0.282371,0.997792,0.624060,0.993195,0.601926,0.780253,0.607254,0.548966,0.634600,0.726518,97d85017
0.538103,0.405240,0.828284,1.000000,0.304939,0.977513,0.711325,0.754324,0.703238,0.790749,0.739909,0.758685,7e36e451
0.325676,0.111330,0.124282,0.826132,0.041907,0.790715,0.080055,0.047155,0.066291,0.164211,0.089428,0.070310,c3f4a516
0.000701,0.000270,0.004000,0.000002,0.000196,0.000100,0.006398,0.004900,0.009305,0.001000,0.005401,0.004482,83372bf0
0.774098,0.389188,0.274123,0.996886,0.967016,0.757173,0.723508,0.681465,0.763965,0.733168,0.725526,0.697675,5c4ef9dd
0.046757,0.053538,0.013984,0.094256,0.028273,0.958317,0.031205,0.009552,0.074555,0.001000,0.029078,0.012407,846062d6
0.227857,0.168684,0.436425,0.043921,0.049719,0.168388,0.041875,0.076168,0.024841,0.065182,0.052017,0.070731,2bdeadef
0.313147,0.291826,0.261148,0.999991,0.939918,0.997333,0.632358,0.831041,0.560067,0.555689,0.644789,0.762497,d849aa2d
0.701299,0.680432,0.773367,0.751562,0.009308,0.283387,0.478783,0.425414,0.400404,0.529111,0.458428,0.443607,931a2a1f
0.661093,0.696023,0.471353,0.842237,0.348231,0.933752,0.706179,0.870557,0.758185,0.783048,0.779492,0.847840,9ae9218e
0.007800,0.002931,0.030061,0.000019,0.000876,0.000247,0.006866,0.004900,0.009288,0.001000,0.005513,0.004480,2d69ac3c
0.020669,0.000815,0.004480,0.999508,0.002888,0.008671,0.014859,0.017817,0.009251,0.062378,0.026076,0.025550,b6afa61e
0.992292,0.989509,0.997083,0.995230,0.997980,0.998444,0.990011,0.994594,0.982574,0.999000,0.991545,0.996000,6082ab4e
0.178214,0.017487,0.040659,0.020257,0.002406,0.130754,0.010185,0.006618,0.010281,0.023103,0.012547,0.009945,1cd51883
0.054322,0.023040,0.047564,0.053072,0.022502,0.055725,0.009128,0.006916,0.009261,0.055307,0.020153,0.016091,2fddf3a3
0.040752,0.027534,0.029936,0.059591,0.010506,0.014980,0.008174,0.006952,0.009242,0.054002,0.019592,0.015874,e8459824
0.113511,0.029410,0.051467,0.999801,0.474058,0.984204,0.153971,0.502032,0.136323,0.212220,0.251136,0.423872,b797151d
0.614727,0.422623,0.186631,0.851516,0.990963,0.814444,0.672665,0.561407,0.696470,0.650747,0.645322,0.588036,bd91dce5
0.543812,0.161489,0.105739,0.999987,0.923577,0.455601,0.343145,0.466884,0.281493,0.338196,0.357429,0.430954,75e2bcb5
0.324013,0.033695,0.053954,0.999094,0.389938,0.981829,0.156369,0.221423,0.150674,0.216629,0.186274,0.216019,a376fd0a
0.392712,0.136572,0.071181,1.000000,0.826580,0.996157,0.396691,0.642735,0.374119,0.351417,0.441241,0.571115,6f5eb5f4
0.000022,0.000000,0.000019,0.000096,0.001939,0.000100,0.006358,0.004900,0.009310,0.001000,0.005392,0.004482,8717e74b
0.998029,0.997153,0.996603,0.998628,0.999620,0.998840,0.990302,0.994460,0.982512,0.999000,0.991568,0.995895,6b3a03ee
0.029827,0.001673,0.005372,0.000433,0.000797,0.000742,0.006621,0.004900,0.009272,0.001000,0.005448,0.004479,ce19816c
0.037180,0.005118,0.007805,0.000290,0.112227,0.001491,0.008496,0.014358,0.009577,0.059422,0.022963,0.022438,e57c64c5
0.990049,0.960998,0.984932,0.968233,0.961786,0.962385,0.987307,0.988209,0.982825,0.979526,0.984467,0.987623,b4ff0572
0.145148,0.004940,0.001192,0.999520,0.487513,0.970085,0.137062,0.496003,0.131058,0.199532,0.240914,0.416648,fa3ae2de
0.858113,0.440738,0.408501,0.998786,0.336420,0.984674,0.610887,0.733872,0.684560,0.674099,0.675855,0.720423,af6f3ec8
0.044804,0.014667,0.074311,0.994883,0.083778,0.184008,0.026655,0.058737,0.010193,0.073650,0.042309,0.058285,ad987f97
0.727290,0.720589,0.770260,1.000000,0.931968,0.459515,0.913592,0.957707,0.927929,0.937896,0.934281,0.953343,1c0a1348
0.048790,0.022205,0.005471,0.939509,0.116977,0.163079,0.023344,0.052637,0.010061,0.074572,0.040154,0.053890,b4fa54ba
0.016650,0.000038,0.000516,0.000019,0.002796,0.000679,0.006474,0.004900,0.009282,0.001000,0.005414,0.004480,b4d612d6
0.361935,0.157405,0.078161,1.000000,0.964447,0.979903,0.470933,0.629517,0.426195,0.384078,0.477681,0.570868,fe13a2ed
0.796427,0.611918,0.846505,0.999999,0.954009,0.624553,0.929411,0.960288,0.952044,0.999000,0.960186,0.968287,9a0cc030
0.000000,0.000000,0.000046,0.000000,0.000224,0.000100,0.006336,0.004900,0.009311,0.001000,0.005387,0.004482,ac600f27
0.014076,0.001782,0.000949,0.993698,0.012695,0.896359,0.046318,0.026142,0.060133,0.119504,0.063024,0.045871,507f33ac
0.280652,0.054747,0.050122,0.238555,0.241961,0.505800,0.038504,0.031258,0.030171,0.014380,0.028578,0.028087,8a379e28
0.168240,0.045004,0.029772,0.999757,0.958719,0.715097,0.263986,0.495569,0.212597,0.241751,0.303476,0.429740,19cac3e1
0.096161,0.029559,0.006936,0.068418,0.016368,0.004462,0.008250,0.006745,0.009414,0.076472,0.025220,0.019912,6adb2652
0.368967,0.178023,0.062660,0.995409,0.569067,0.981604,0.287309,0.254326,0.254871,0.295333,0.272960,0.262354,8bfb77e0
0.996897,0.993261,0.995222,0.998417,0.997156,0.989812,0.990003,0.994482,0.982608,0.999000,0.991523,0.995918,622be6e7
0.106958,0.026073,0.009350,0.999328,0.882041,0.980334,0.272411,0.525685,0.252762,0.222877,0.318434,0.451467,1d16b4a7
0.005765,0.000057,0.000744,0.999952,0.003661,0.039811,0.015136,0.017817,0.009217,0.062850,0.026255,0.025636,4dadf295
0.002301,0.002336,0.000567,0.785270,0.033171,0.076196,0.014134,0.016529,0.009244,0.051314,0.022805,0.022529,663cb650
0.005009,0.005646,0.002024,0.843671,0.564389,0.476868,0.070988,0.068046,0.041967,0.080263,0.065316,0.068637,49b5c4c5
0.036404,0.003115,0.001052,0.008812,0.016539,0.792721,0.019550,0.005950,0.043908,0.016268,0.021419,0.010467,8ba97042
0.266445,0.046190,0.697015,1.000000,0.003695,0.037937,0.092188,0.066381,0.046269,0.114426,0.079816,0.074044,765c9cd4
0.854281,0.423115,0.688165,0.451532,0.196911,0.619135,0.452493,0.603403,0.583939,0.621987,0.565455,0.606387,30c6dad6
0.462365,0.642277,0.645337,0.824396,0.845453,0.954361,0.878858,0.982955,0.905830,0.945014,0.928164,0.972024,53935ff1
0.399655,0.043229,0.028405,0.541955,0.167531,0.622426,0.049753,0.021277,0.046556,0.019507,0.034273,0.022701,d891017c
0.999806,0.999532,0.999254,0.999826,0.998039,0.999900,0.990419,0.994458,0.982474,0.999000,0.991588,0.995891,750f79d0
0.950562,0.961846,0.951855,0.970369,0.968929,0.926483,0.985503,0.971616,0.982927,0.999000,0.984762,0.978856,e83fb225
0.382987,0.205637,0.164247,0.914809,0.815192,0.943009,0.446333,0.482419,0.415587,0.385335,0.432418,0.460477,655672b5
0.511952,0.176858,0.114075,0.999997,0.358952,0.973921,0.247437,0.288524,0.237505,0.265954,0.259855,0.281253,ee12c3fa
0.972610,0.991654,0.998038,0.977366,0.994969,0.979523,0.989449,0.994681,0.982758,0.999000,0.991472,0.996077,1357bc30
0.997413,0.991264,0.996023,0.996031,0.994321,0.987224,0.989865,0.994676,0.982630,0.999000,0.991543,0.996065,f32c1c34
0.020582,0.002505,0.005829,0.289072,0.087048,0.792744,0.027670,0.012651,0.045061,0.001000,0.021596,0.012711,1394a22c
0.004370,0.000002,0.000322,0.047235,0.005760,0.003579,0.006710,0.004898,0.009287,0.001000,0.005474,0.004479,bd050a4e
0.015519,0.009135,0.033838,0.027978,0.109404,0.036882,0.009467,0.032862,0.009512,0.063924,0.028941,0.037097,bfa21223
0.668583,0.082891,0.075320,0.744496,0.008207,0.584808,0.061249,0.013158,0.073928,0.096658,0.061248,0.032859,a88ef63c
0.003313,0.002748,0.004016,0.001266,0.000592,0.000518,0.006467,0.004900,0.009297,0.001000,0.005416,0.004481,f726ad07
0.369917,0.033485,0.003745,0.999503,0.553170,0.988633,0.195679,0.530370,0.200693,0.248169,0.293728,0.456124,b7c7ea94
0.552429,0.474786,0.418398,0.999984,0.820251,0.244969,0.579983,0.661352,0.463003,0.673287,0.594406,0.650982,7fd7d4db
0.338680,0.053718,0.047625,0.998257,0.680295,0.947916,0.251956,0.495050,0.234472,0.255128,0.309152,0.433333,e24b0508
0.000004,0.000001,0.000238,0.000000,0.002520,0.000100,0.006368,0.004900,0.009309,0.001000,0.005394,0.004482,4952243f
0.000000,0.000000,0.000035,0.000000,0.001747,0.000100,0.006355,0.004900,0.009310,0.001000,0.005391,0.004482,6415c2c4
0.504342,0.564598,0.668126,0.999982,0.591494,0.944949,0.813845,0.970916,0.841855,0.905667,0.883071,0.951345,9a5a34a0
0.121363,0.037645,0.047496,0.853509,0.355796,0.977400,0.113717,0.026598,0.112753,0.164475,0.104386,0.058168,d5c41406
0.123559,0.138016,0.037944,0.999348,0.115840,0.993826,0.102158,0.201353,0.097100,0.196110,0.149180,0.193553,3b4c481d
0.556584,0.598123,0.876147,0.999994,0.935941,0.836042,0.932183,0.979051,0.944076,0.980861,0.959043,0.978386,3a432359
0.000575,0.000001,0.000143,0.025216,0.001990,0.005501,0.006536,0.005156,0.009291,0.001000,0.005496,0.004672,2c18c455
0.604594,0.187002,0.187040,0.999999,0.945928,0.852588,0.550992,0.660063,0.552576,0.508330,0.567990,0.625430,c35748b6
0.001885,0.000072,0.000151,0.000000,0.000359,0.000100,0.006351,0.004900,0.009308,0.001000,0.005390,0.004482,3aa1c944
0.544889,0.716465,0.410653,0.434641,0.386901,0.732434,0.545959,0.502186,0.619577,0.612420,0.570035,0.531414,0b5faf98
0.000967,0.000133,0.000586,0.825317,0.006329,0.823005,0.035947,0.006125,0.048088,0.058943,0.037276,0.018824,12895e72
0.585733,0.685453,0.261258,0.613222,0.858278,0.910353,0.762165,0.798742,0.824199,0.744374,0.782370,0.791489,dcf3af40
0.000065,0.000007,0.000430,0.914590,0.036942,0.847050,0.042142,0.018489,0.051896,0.069071,0.045400,0.030206,af83987c
0.628551,0.243736,0.274842,0.260183,0.427273,0.157545,0.118863,0.188635,0.099427,0.166590,0.143379,0.178716,be67d4ea
0.103847,0.029158,0.037827,0.013762,0.005920,0.517867,0.016236,0.006500,0.019403,0.018039,0.015044,0.009536,7d247d6c
0.947691,0.996731,0.990232,0.999492,0.997885,0.989029,0.989543,0.994503,0.982734,0.999000,0.991445,0.995943,218012d6
0.864525,0.868006,0.712687,0.842551,0.870115,0.846257,0.951629,0.986560,0.973516,0.979151,0.972714,0.985686,35fd4d4f
0.237111,0.051096,0.037569,0.999519,0.837542,0.650566,0.219739,0.364964,0.160873,0.215114,0.240173,0.323677,e50aea14
0.395463,0.137444,0.069568,0.999999,0.855668,0.747979,0.335964,0.496269,0.281635,0.280498,0.348592,0.442181,2cf3eb36
0.003271,0.000578,0.001579,0.000011,0.000889,0.000275,0.006394,0.004900,0.009302,0.001000,0.005399,0.004481,9e97e069
0.000004,0.000028,0.000100,0.000005,0.000088,0.000100,0.006335,0.004900,0.009312,0.001000,0.005387,0.004482,8981bb60
0.646948,0.161873,0.103086,0.999963,0.119028,0.988635,0.178345,0.153888,0.215045,0.262004,0.202320,0.178395,e6aa3bb1
0.698355,0.723019,0.598195,0.999681,0.851879,0.927807,0.918035,0.987594,0.948396,0.981127,0.958788,0.985113,841f7b98
0.981588,0.987100,0.981853,0.853707,0.883710,0.098310,0.952694,0.892739,0.887161,0.919971,0.913141,0.898688,2dd5583d
0.656191,0.605453,0.664322,0.999972,0.974186,0.988742,0.928191,0.987403,0.946738,0.999000,0.965333,0.988184,31ca7cf2
0.418834,0.058599,0.029134,0.999839,0.097569,0.983301,0.100520,0.218344,0.121861,0.209466,0.162548,0.210421,33551f78
0.998248,0.996669,0.995635,0.995596,0.963072,0.951063,0.988827,0.991433,0.982733,0.999000,0.990498,0.993649,ffef5f6b
0.370158,0.045079,0.005384,0.999996,0.985597,0.750561,0.309933,0.409638,0.284503,0.268861,0.318234,0.375487,e529b67b
0.774929,0.837699,0.640491,0.761223,0.841305,0.854675,0.927741,0.980123,0.963394,0.975558,0.961704,0.979518,0f047a04
0.158981,0.134419,0.245641,0.999999,0.538586,0.912379,0.280049,0.687850,0.189966,0.269539,0.356851,0.577027,6248644f
0.752155,0.798169,0.529216,0.527239,0.935977,0.794366,0.892461,0.925374,0.948892,0.918555,0.921320,0.927016,eff904a0
0.037749,0.000011,0.001271,0.973092,0.006045,0.000552,0.014559,0.019387,0.009276,0.061681,0.026226,0.026595,2a6f1a43
0.684474,0.289482,0.501816,0.999869,0.101486,0.839293,0.367541,0.576706,0.358906,0.547286,0.462610,0.557194,ab2cfec9
0.981051,0.957316,0.970299,0.986743,0.990562,0.975657,0.987831,0.988291,0.982865,0.967740,0.981682,0.985493,ddf0092f
0.546658,0.396272,0.608834,0.999998,0.977596,0.998079,0.862649,0.955133,0.874174,0.948197,0.910038,0.949671,de351321
0.000514,0.000008,0.000204,0.000005,0.002735,0.180988,0.008055,0.004915,0.009773,0.001000,0.005936,0.004525,25ae78a0
0.862111,0.734843,0.637592,0.999826,0.931211,0.990696,0.948997,0.987103,0.967021,0.999000,0.975530,0.989343,416a4b5e
0.081786,0.014467,0.048039,0.999547,0.012196,0.737433,0.045494,0.019430,0.037875,0.081061,0.045965,0.032184,7be7e4cb
0.070401,0.010169,0.005025,1.000000,0.005513,0.794388,0.043259,0.020746,0.044700,0.081745,0.047613,0.033760,70b2cc4e
0.036553,0.009214,0.002499,0.593378,0.064312,0.273759,0.017411,0.010761,0.011059,0.039563,0.019699,0.016156,62f23257
0.267676,0.038148,0.029325,0.996824,0.213288,0.696836,0.074623,0.068303,0.048261,0.134333,0.081380,0.079320,becb9167
0.527550,0.212372,0.150386,0.998232,0.069079,0.881032,0.161218,0.120747,0.146925,0.232749,0.165410,0.143545,248be600
0.000093,0.000080,0.000062,0.000166,0.005064,0.000866,0.006408,0.004900,0.009304,0.001000,0.005403,0.004481,8f94de6f
0.747169,0.550512,0.530099,0.999823,0.266628,0.995285,0.680759,0.964037,0.723001,0.762073,0.782467,0.911379,8a6019d6
0.581518,0.572543,0.892053,0.998850,0.825266,0.865906,0.918435,0.984596,0.938815,0.976493,0.954585,0.981358,7728fb89
0.100157,0.052188,0.188633,0.924808,0.884651,0.288744,0.185751,0.338235,0.102665,0.153730,0.195095,0.288315,d3318f72
0.712111,0.180448,0.198682,0.999999,0.788550,0.983229,0.538331,0.596271,0.582711,0.517190,0.558626,0.581473,d868e6e0
0.590764,0.076785,0.052063,0.995684,0.736435,0.502437,0.220252,0.332484,0.183891,0.210344,0.236743,0.300092,928e4e53
0.004916,0.000005,0.000266,0.046040,0.024845,0.003510,0.006973,0.005149,0.009284,0.001000,0.005602,0.004666,1131590f
0.948717,0.936473,0.950347,0.903093,0.997662,0.977206,0.985552,0.990044,0.982821,0.999000,0.989354,0.992617,1fcc454f
0.442111,0.083465,0.629996,1.000000,0.310204,0.839867,0.366321,0.671121,0.304262,0.380587,0.430573,0.592987,b8305510
0.000000,0.000000,0.000078,0.000000,0.002047,0.000100,0.006360,0.004900,0.009309,0.001000,0.005392,0.004482,166c40bd
0.044251,0.012596,0.026787,0.999982,0.009308,0.748125,0.042384,0.020896,0.038245,0.076284,0.044452,0.032416,b0534140
0.000050,0.000000,0.000346,0.009121,0.001489,0.001435,0.006413,0.004908,0.009305,0.001000,0.005406,0.004488,249e4c89
0.664234,0.445480,0.821340,0.999800,0.663790,0.040915,0.652159,0.366413,0.529712,0.718162,0.566612,0.443524,6c9e6f61
0.267678,0.020040,0.007852,0.983691,0.122247,0.978030,0.080861,0.100939,0.096441,0.181545,0.114947,0.115775,e3ad02c8
0.699435,0.455969,0.699839,1.000000,0.926057,0.936213,0.894214,0.975193,0.927425,0.986557,0.945847,0.975429,04c2a2ec
0.462833,0.230958,0.335882,0.999644,0.935481,0.555640,0.525875,0.672573,0.447079,0.539273,0.546200,0.633341,549e10e5
0.000369,0.000089,0.002086,0.000001,0.001520,0.000100,0.006384,0.004900,0.009307,0.001000,0.005398,0.004482,d933dbee
0.694855,0.779404,0.879437,1.000000,0.737300,0.155171,0.870350,0.811994,0.814543,0.854015,0.837726,0.821135,a69496d2
0.731620,0.772314,0.876456,1.000000,0.850231,0.399942,0.922122,0.952912,0.925914,0.949932,0.937720,0.951863,f855188b
0.495063,0.336433,0.689792,0.999999,0.985187,0.995703,0.861126,0.921999,0.858339,0.942694,0.896039,0.922812,07352389
0.925144,0.951168,0.965086,0.973014,0.982876,0.985257,0.986676,0.943369,0.982785,0.999000,0.977958,0.957742,49240bc8
0.533677,0.187037,0.180248,0.999970,0.728034,0.760898,0.391178,0.473160,0.355696,0.376451,0.399121,0.447822,ff3e8ff0
0.132605,0.174971,0.190094,0.293156,0.538444,0.041000,0.063501,0.025309,0.032213,0.024029,0.036263,0.025577,c67f4cbb
0.151056,0.010899,0.002509,0.959125,0.013606,0.692914,0.039683,0.024678,0.033780,0.069768,0.041977,0.033724,f85d27ca
0.908170,0.934188,0.826545,0.996266,0.997186,0.983704,0.981923,0.991535,0.981388,0.999000,0.988461,0.993633,5665d192
