orig1+TLres50,trans1+TLvgg16+Adam,normf1+TLvgg16,mix+lr,mix+lgb,mix+svm,is_iceberg,lr9,xgb,svm,knn,avg2,mini2,id
0.033914,0.051867,0.076943,0.363341,0.327598,0.511200,0,0.035718,0.031258,0.019989,0.001000,0.021991,0.024903,c2b2df38
0.997181,0.974720,0.992262,0.967755,0.999542,0.841079,1,0.987399,0.997706,0.983235,0.999000,0.991835,0.998370,b32332c7
0.999544,0.992357,0.992066,0.989697,0.993350,0.900893,1,0.988848,0.998528,0.983643,0.999000,0.992505,0.999012,6d21ed76
0.997678,0.987620,0.994056,0.996650,0.997517,0.999900,1,0.989699,0.992942,0.982184,0.999000,0.990956,0.994739,6d819682
0.309205,0.476934,0.646233,0.185685,0.754722,0.673973,1,0.567692,0.264766,0.669365,0.688990,0.547703,0.371674,5839ea4d
0.929252,0.901382,0.901153,0.838628,0.879762,0.702838,1,0.967903,0.935146,0.976374,0.870991,0.937604,0.927340,b0c13aff
0.975913,0.981598,0.926690,0.929031,0.995767,0.879333,1,0.985345,0.990302,0.982296,0.999000,0.989236,0.992774,4068c6ad
0.647274,0.977912,0.895689,0.613593,0.930647,0.914144,1,0.971344,0.945347,0.976187,0.892763,0.946410,0.939001,298f49d1
0.291879,0.287788,0.471994,0.590200,0.475926,0.156861,0,0.228714,0.142602,0.083971,0.243145,0.174608,0.157516,7c45fc15
0.000000,0.000000,0.000069,0.000000,0.000148,0.000100,0,0.008153,0.001212,0.011893,0.001000,0.005565,0.001903,4f3f4169
0.000119,0.008495,0.001696,0.001021,0.007559,0.000100,0,0.006383,0.006383,0.009252,0.001000,0.005755,0.005586,627e2a68
0.308841,0.050744,0.002657,0.818719,0.120321,0.027555,0,0.020575,0.048004,0.013975,0.073692,0.039061,0.050532,d0b18fb5
0.828545,0.434788,0.369126,0.379155,0.100707,0.149683,0,0.137034,0.086552,0.167202,0.175007,0.141449,0.108635,0d276791
0.000000,0.000000,0.000041,0.000000,0.000034,0.000100,0,0.008150,0.001212,0.011893,0.001000,0.005564,0.001903,936c7db6
0.062014,0.086885,0.185424,0.089406,0.003972,0.079996,0,0.019607,0.008489,0.013566,0.001000,0.010665,0.007454,45ea7f74
0.901861,0.951497,0.899446,0.728896,0.938546,0.131109,1,0.917899,0.505548,0.894026,0.874476,0.797987,0.601407,9fabab12
0.088429,0.190267,0.255209,0.000835,0.092983,0.013225,0,0.016877,0.030190,0.009499,0.001000,0.014391,0.023390,f3dc5422
0.017431,0.004388,0.019981,0.015659,0.042716,0.118601,0,0.006165,0.008247,0.006297,0.001000,0.005427,0.006777,3c258588
0.000023,0.000005,0.002537,0.000003,0.046943,0.005733,0,0.009034,0.007266,0.011892,0.001000,0.007298,0.006426,74ca6838
0.008449,0.002518,0.001607,0.030362,0.045606,0.187834,0,0.009077,0.017355,0.009496,0.001000,0.009232,0.013800,cc28a327
0.999830,0.986279,0.995042,0.968253,0.996433,0.968926,1,0.989094,0.992942,0.982360,0.999000,0.990849,0.994751,546c9a11
0.379738,0.363199,0.196233,0.663565,0.541728,0.567060,0,0.237755,0.196629,0.151842,0.251786,0.209503,0.204117,558288bf
0.975920,0.977369,0.970477,0.951631,0.980562,0.974113,1,0.988062,0.993125,0.983303,0.999000,0.990873,0.994952,598b87f2
0.764292,0.969680,0.971874,0.987348,0.990893,0.945493,1,0.985403,0.988376,0.980269,0.999000,0.988262,0.991197,457f6c59
0.051247,0.046864,0.022948,0.104514,0.076915,0.009579,0,0.010208,0.129055,0.009120,0.082592,0.057744,0.112413,591c1990
0.999919,0.999927,0.999035,0.999084,0.999426,0.999900,1,0.991610,0.995041,0.983318,0.999000,0.992242,0.996385,e4c12020
0.960225,0.966314,0.994278,0.969543,0.994904,0.915233,1,0.985652,0.992683,0.981068,0.999000,0.989601,0.994469,8cb77cca
0.982293,0.994618,0.996245,0.998394,0.999095,0.996418,1,0.990328,0.998164,0.983526,0.999000,0.992754,0.998732,af23f247
0.003177,0.099897,0.018978,0.084078,0.324584,0.131929,0,0.021240,0.016099,0.013346,0.001000,0.012921,0.013124,07623257
0.003503,0.000432,0.003436,0.000130,0.000904,0.024024,0,0.008510,0.001198,0.011804,0.001000,0.005628,0.001886,137cdd43
0.000000,0.000000,0.000030,0.000000,0.000239,0.000100,0,0.006117,0.006383,0.009266,0.001000,0.005692,0.005587,1aeb80cf
0.001877,0.000004,0.000074,0.006096,0.011376,0.000130,0,0.006837,0.006825,0.010170,0.001000,0.006208,0.005979,d4bb8bac
0.903438,0.945629,0.981432,0.890828,0.992232,0.741877,1,0.978715,0.981874,0.978098,0.999000,0.984422,0.986191,28612c22
0.000423,0.042537,0.003064,0.118318,0.310463,0.092820,0,0.016683,0.018411,0.012247,0.001000,0.012085,0.014777,d5c8ab27
0.708582,0.595395,0.902031,0.577516,0.812390,0.739874,1,0.870742,0.878875,0.943074,0.887314,0.895001,0.886065,b8cf5edb
0.890646,0.952791,0.921471,0.999447,0.947637,0.996611,1,0.983932,0.987225,0.981858,0.999000,0.988004,0.990445,3f6778c5
0.000057,0.002935,0.000347,0.000014,0.003523,0.003419,0,0.006542,0.006200,0.008975,0.001000,0.005679,0.005430,0ecf7d79
0.000001,0.000061,0.000296,0.000000,0.000917,0.000100,0,0.006132,0.006383,0.009265,0.001000,0.005695,0.005587,4acfe35a
0.030364,0.461530,0.396360,0.133626,0.004777,0.095643,0,0.055756,0.077615,0.030391,0.074432,0.059548,0.073912,a5b4d551
0.000013,0.000000,0.000081,0.004686,0.012339,0.000100,0,0.006325,0.006383,0.009257,0.001000,0.005741,0.005586,cacbe718
0.021373,0.000607,0.007619,0.130790,0.012996,0.159192,0,0.010147,0.008186,0.010494,0.001000,0.007457,0.007018,de1244d8
0.002631,0.000001,0.000162,0.000150,0.001152,0.012478,0,0.004435,0.004002,0.006197,0.001000,0.003909,0.003599,04f859f9
0.109998,0.008104,0.090447,0.002608,0.004325,0.039332,0,0.011783,0.003635,0.012305,0.047760,0.018871,0.012443,cedc73e3
0.018798,0.027543,0.010030,0.158078,0.005141,0.228770,0,0.013763,0.001938,0.013108,0.031612,0.015105,0.008224,6f17e58c
0.000008,0.001959,0.000152,0.000035,0.014177,0.007070,0,0.006704,0.006200,0.008959,0.001000,0.005716,0.005429,d45f1475
0.309370,0.154045,0.096261,0.055715,0.083973,0.098718,0,0.024583,0.021020,0.013992,0.021991,0.020397,0.020751,c35ccd42
0.981058,0.974920,0.956416,0.935666,0.998178,0.975717,1,0.987289,0.983365,0.982500,0.999000,0.988039,0.987605,1799793b
0.999957,0.999182,0.994114,0.999991,0.997085,0.999900,1,0.990027,0.992942,0.982128,0.999000,0.991024,0.994735,bdf823e2
0.392970,0.165756,0.504006,0.608240,0.515284,0.389342,1,0.236385,0.285421,0.156880,0.154434,0.208280,0.252684,be0aa969
0.861953,0.856871,0.966936,0.528896,0.986400,0.475969,1,0.953493,0.965455,0.958369,0.881775,0.939773,0.950764,65951e77
0.998139,0.999716,0.998729,0.999515,0.999635,0.950884,1,0.989776,0.991343,0.983144,0.999000,0.990816,0.993610,e8b76fb7
0.862858,0.956606,0.944824,0.252901,0.651735,0.286248,1,0.868189,0.804749,0.906880,0.825817,0.851409,0.816771,ac6ca227
0.995469,0.999390,0.996836,0.996159,0.998841,0.999900,1,0.991490,0.995597,0.983359,0.999000,0.992362,0.996803,a8104355
0.774208,0.779236,0.863495,0.939389,0.990477,0.963092,1,0.963307,0.989618,0.974648,0.999000,0.981643,0.991742,e76a4a04
0.969979,0.984160,0.979192,0.999314,0.992041,0.999900,1,0.989497,0.996856,0.983609,0.999000,0.992240,0.997760,502a8388
0.096790,0.150809,0.036780,0.000435,0.005852,0.002654,0,0.007450,0.007857,0.006862,0.028900,0.012767,0.011716,c0c841d0
0.323847,0.616150,0.501104,0.223766,0.923417,0.071149,1,0.527480,0.599644,0.415786,0.615556,0.539616,0.590915,ee49f0fb
0.110675,0.010295,0.104691,0.001877,0.188428,0.008784,0,0.009203,0.021726,0.007505,0.024155,0.015647,0.021239,dc6fa59d
0.000000,0.000000,0.000006,0.000001,0.000082,0.000198,0,0.006413,0.006200,0.008991,0.001000,0.005651,0.005431,3cef79cb
0.999835,0.989548,0.998695,0.891309,0.353844,0.923528,1,0.947609,0.963606,0.939223,0.923816,0.943563,0.955901,84673729
0.132928,0.336211,0.157720,0.009461,0.027388,0.094070,0,0.024956,0.031869,0.015593,0.025054,0.024368,0.029536,c5227b8a
0.570137,0.785253,0.767441,0.745422,0.739843,0.354860,1,0.830317,0.918011,0.839548,0.918530,0.876601,0.914055,574a1da7
0.999967,0.999895,0.999360,0.998193,0.999432,0.994813,1,0.990561,0.993125,0.982975,0.999000,0.991415,0.994930,207b59dd
0.005847,0.000192,0.006969,0.000205,0.006966,0.000526,0,0.008442,0.001212,0.011863,0.001000,0.005629,0.001901,309b5423
0.980994,0.945979,0.868480,0.999906,0.987606,0.996357,1,0.985307,0.988913,0.982613,0.999000,0.988958,0.991758,7cf1ff70
0.930244,0.786324,0.819392,0.952174,0.988587,0.952303,1,0.971382,0.989700,0.978546,0.999000,0.984657,0.992069,a8c38f58
0.000001,0.000000,0.000002,0.000000,0.000514,0.000192,0,0.006419,0.006200,0.008990,0.001000,0.005652,0.005431,f659df68
0.999942,0.998117,0.999087,0.996588,0.999932,0.999900,1,0.990139,0.992942,0.982107,0.999000,0.991047,0.994734,076a815e
0.999917,1.000000,0.999961,0.999942,0.999796,0.999900,1,0.990677,0.991413,0.982939,0.999000,0.991007,0.993648,6a9478ad
0.000000,0.000050,0.001174,0.000283,0.000252,0.002584,0,0.006708,0.006825,0.010173,0.001000,0.006176,0.005979,f8661e3b
0.000000,0.000009,0.000027,0.000001,0.000161,0.000100,0,0.006414,0.006200,0.008991,0.001000,0.005651,0.005431,ea9da7da
0.942028,0.902413,0.790890,0.928466,0.999043,0.824452,1,0.973340,0.993334,0.980452,0.999000,0.986532,0.994914,ec4952c3
0.990050,0.988879,0.997161,0.957494,0.997882,0.845363,1,0.988479,0.995663,0.983268,0.999000,0.991603,0.996846,1c607692
0.925868,0.872318,0.650522,0.337665,0.662111,0.837230,1,0.861076,0.787531,0.957241,0.846864,0.863178,0.811258,4cf47a74
0.105480,0.445167,0.455722,0.217664,0.564401,0.275100,0,0.244771,0.184568,0.129139,0.304893,0.215843,0.203441,e0cd0236
0.999390,0.997740,0.999411,0.999040,0.999281,0.999900,1,0.990144,0.992942,0.982111,0.999000,0.991049,0.994734,06b6ac23
0.998247,0.998749,0.999092,0.999861,0.999002,0.999900,1,0.989050,0.993122,0.980602,0.999000,0.990444,0.994766,11d06927
0.981745,0.961336,0.977883,0.985746,0.972049,0.973833,1,0.989068,0.984900,0.983765,0.962542,0.980069,0.982054,996ea0b1
0.190637,0.106933,0.078843,0.046331,0.335666,0.269330,0,0.036083,0.040302,0.021681,0.024617,0.030671,0.036170,e0ccd7bb
0.685493,0.835446,0.925500,0.776973,0.977938,0.986574,1,0.964587,0.982440,0.973530,0.968285,0.972211,0.980587,b2bc5d27
0.047130,0.095816,0.029377,0.365090,0.018907,0.147749,0,0.013521,0.007419,0.009481,0.030972,0.015348,0.011953,71a0d13b
0.967504,0.994313,0.960612,0.999953,0.999442,0.999900,1,0.989395,0.994962,0.983581,0.999000,0.991735,0.996343,95ed1e8c
0.145206,0.229307,0.025678,0.284290,0.092916,0.059693,0,0.022966,0.020011,0.011642,0.037092,0.022928,0.022647,bffad1b6
0.999872,0.998839,0.988903,0.567745,0.977477,0.959412,1,0.985120,0.985719,0.983625,0.953132,0.976899,0.980905,ce151e35
0.000559,0.000038,0.000891,0.001383,0.029223,0.002105,0,0.008672,0.001212,0.011875,0.001000,0.005690,0.001901,020f5eaa
0.000000,0.000000,0.000002,0.000001,0.000174,0.000100,0,0.006116,0.006383,0.009266,0.001000,0.005691,0.005587,ed3f900a
0.028103,0.038992,0.002452,0.006463,0.003819,0.003760,0,0.007652,0.008599,0.010141,0.001000,0.006848,0.007302,58835983
0.006395,0.001554,0.003676,0.003395,0.005533,0.002808,0,0.004491,0.004817,0.006206,0.001000,0.004129,0.004208,a783bdb3
0.000984,0.000493,0.001762,0.014591,0.035103,0.003259,0,0.007033,0.021552,0.008977,0.001000,0.009640,0.016900,76bf0e79
0.000669,0.000097,0.000072,0.000262,0.014638,0.000100,0,0.006334,0.007622,0.009255,0.001000,0.006053,0.006512,aada72d9
0.000000,0.000000,0.000005,0.000000,0.000258,0.000100,0,0.004334,0.003878,0.006224,0.001000,0.003859,0.003508,a1ca4187
0.001952,0.000574,0.001646,0.017198,0.008064,0.010420,0,0.006700,0.006200,0.008948,0.001000,0.005712,0.005428,5a3d8224
0.004625,0.000000,0.000018,0.000094,0.000449,0.000383,0,0.008182,0.001212,0.011880,0.001000,0.005569,0.001902,328e68bd
0.001059,0.000250,0.000085,0.000864,0.002004,0.000413,0,0.006460,0.006200,0.008986,0.001000,0.005661,0.005431,32f5ee95
0.000201,0.000248,0.001483,0.000142,0.002142,0.000100,0,0.004370,0.003878,0.006222,0.001000,0.003868,0.003508,ce73809a
0.000048,0.000001,0.000148,0.004190,0.004132,0.005791,0,0.008304,0.001238,0.011865,0.001000,0.005602,0.001920,9a3c8482
0.000207,0.000016,0.000571,0.000160,0.099598,0.000114,0,0.009875,0.005499,0.012160,0.026742,0.013569,0.009914,b37083ff
0.000022,0.000001,0.000041,0.000000,0.000201,0.000100,0,0.006117,0.006383,0.009266,0.001000,0.005692,0.005587,f01671c0
0.009740,0.000520,0.006607,0.026279,0.125639,0.027387,0,0.011212,0.005062,0.012277,0.083043,0.027898,0.020073,64e98469
0.000000,0.000000,0.000000,0.000000,0.000346,0.000100,0,0.006661,0.006825,0.010183,0.001000,0.006167,0.005980,ebd806e6
0.014736,0.001552,0.003229,0.000348,0.002344,0.000100,0,0.006292,0.006383,0.009234,0.001000,0.005727,0.005585,0df5c436
0.000000,0.000002,0.000200,0.000000,0.000201,0.000100,0,0.006119,0.006383,0.009266,0.001000,0.005692,0.005587,0bd98db1
0.002236,0.000682,0.002497,0.000148,0.000110,0.000260,0,0.006172,0.006383,0.009258,0.001000,0.005703,0.005586,9f5d3bfb
0.003362,0.007941,0.012138,0.000182,0.021522,0.000100,0,0.007273,0.006825,0.010146,0.001000,0.006311,0.005977,7a6149bc
0.000956,0.001594,0.025665,0.000042,0.001862,0.000130,0,0.004658,0.004845,0.006223,0.001000,0.004182,0.004230,2b92dadd
0.221121,0.006002,0.083362,0.029006,0.021073,0.001486,0,0.006899,0.004467,0.007386,0.001000,0.004938,0.004027,b7555b43
0.000062,0.000004,0.000006,0.002246,0.000230,0.000585,0,0.006425,0.006200,0.008989,0.001000,0.005654,0.005431,90230ea7
0.001283,0.000178,0.000463,0.001104,0.000770,0.000100,0,0.004354,0.003878,0.006222,0.001000,0.003863,0.003508,7dfdee78
0.000005,0.000000,0.000094,0.000018,0.000188,0.000100,0,0.008154,0.001212,0.011893,0.001000,0.005565,0.001903,5bbdfc71
0.264626,0.008602,0.227940,0.000897,0.077894,0.000189,0,0.011156,0.008299,0.009629,0.001000,0.007521,0.007043,ac16f7f2
0.000280,0.000205,0.000078,0.000001,0.002627,0.000100,0,0.006157,0.006383,0.009263,0.001000,0.005701,0.005587,862b4f57
0.000000,0.000005,0.000972,0.000000,0.000158,0.000100,0,0.006129,0.006383,0.009265,0.001000,0.005694,0.005587,4283f28a
0.007149,0.000448,0.007157,0.000648,0.002409,0.000153,0,0.006294,0.006383,0.009243,0.001000,0.005730,0.005585,850a381c
0.005853,0.003581,0.003995,0.008570,0.003127,0.000162,0,0.006356,0.006383,0.009244,0.001000,0.005746,0.005585,f78fd217
0.000000,0.000000,0.000014,0.000000,0.001013,0.000100,0,0.006128,0.006383,0.009265,0.001000,0.005694,0.005587,9e37732e
0.013882,0.001961,0.016687,0.033225,0.010015,0.000390,0,0.006842,0.008691,0.009222,0.001000,0.006439,0.007308,e8f6b3f0
0.000105,0.000145,0.000706,0.000106,0.001411,0.000100,0,0.004353,0.003878,0.006223,0.001000,0.003863,0.003508,d5a615f8
0.002461,0.000004,0.001176,0.000045,0.020354,0.000100,0,0.004529,0.003878,0.006214,0.001000,0.003905,0.003507,ee9b291e
0.000000,0.000000,0.000001,0.000000,0.000183,0.000100,0,0.008152,0.001212,0.011893,0.001000,0.005564,0.001903,affcd7bf
0.000354,0.000978,0.007611,0.000641,0.001196,0.000457,0,0.006258,0.006383,0.009255,0.001000,0.005724,0.005586,3b43490b
0.002565,0.000965,0.001865,0.012157,0.014688,0.001815,0,0.006474,0.006383,0.009243,0.001000,0.005775,0.005585,73efa120
0.000473,0.000258,0.003065,0.000168,0.000560,0.000179,0,0.004375,0.004845,0.006222,0.001000,0.004111,0.004230,9b47d1bf
0.002523,0.000112,0.001060,0.002363,0.008316,0.000172,0,0.006574,0.006200,0.008978,0.001000,0.005688,0.005431,d3c1e961
0.000040,0.000222,0.000164,0.008096,0.007269,0.003213,0,0.006826,0.006825,0.010166,0.001000,0.006204,0.005978,63aae86a
0.102347,0.005849,0.070202,0.003690,0.034251,0.018330,0,0.008682,0.015085,0.009460,0.053391,0.021654,0.021851,95429378
0.005713,0.000804,0.000253,0.042387,0.309904,0.106768,0,0.014671,0.012292,0.012174,0.022301,0.015359,0.014164,de13af0f
0.061763,0.008422,0.011849,0.000340,0.006463,0.000539,0,0.007379,0.006825,0.010153,0.001000,0.006339,0.005978,328b74f4
0.024092,0.004281,0.020948,0.014892,0.001268,0.000292,0,0.006727,0.007640,0.009218,0.001000,0.006146,0.006523,d89d6fbc
0.022675,0.004818,0.008943,0.010612,0.007604,0.000975,0,0.004685,0.004002,0.006201,0.001000,0.003972,0.003599,7346c439
0.005690,0.004572,0.023591,0.001586,0.006234,0.000328,0,0.006652,0.006398,0.009236,0.001000,0.005822,0.005596,0719d5e2
0.000076,0.000159,0.000061,0.000424,0.000406,0.000178,0,0.006668,0.006825,0.010183,0.001000,0.006169,0.005980,68a20f15
0.048525,0.007335,0.051020,0.048121,0.035882,0.002237,0,0.005879,0.008235,0.006270,0.037285,0.014417,0.013519,fee78b0c
0.177067,0.001116,0.059853,0.007886,0.004262,0.007011,0,0.010784,0.004330,0.012854,0.043135,0.017776,0.012139,c3fca286
0.031410,0.000274,0.006991,0.082180,0.012316,0.008011,0,0.005098,0.004002,0.006190,0.023853,0.009786,0.007851,a873532e
0.000024,0.000419,0.000421,0.000004,0.000571,0.000100,0,0.006676,0.006825,0.010182,0.001000,0.006171,0.005980,93afeece
0.068868,0.005847,0.011009,0.032328,0.075380,0.006784,0,0.008338,0.014115,0.009363,0.084501,0.029079,0.026909,92a21542
0.005073,0.000160,0.000956,0.021584,0.043137,0.004235,0,0.009108,0.009241,0.011878,0.001000,0.007807,0.007900,d65f8eb3
0.000664,0.001444,0.004090,0.001016,0.004627,0.000100,0,0.004438,0.004002,0.006218,0.001000,0.003914,0.003600,2e5462d9
0.015672,0.000945,0.008596,0.006401,0.003910,0.000211,0,0.006744,0.006200,0.008955,0.001000,0.005725,0.005429,2757a316
0.000124,0.000128,0.007566,0.001686,0.006044,0.000158,0,0.004477,0.003878,0.006217,0.001000,0.003893,0.003507,7ce75dda
0.000039,0.000000,0.000032,0.000000,0.001579,0.000100,0,0.006137,0.006383,0.009265,0.001000,0.005696,0.005587,02e48c95
0.018135,0.005067,0.018231,0.000009,0.003013,0.000241,0,0.006586,0.006398,0.009221,0.001000,0.005801,0.005595,70a639ef
0.035941,0.003689,0.037788,0.043066,0.018912,0.001946,0,0.005372,0.005096,0.006223,0.032798,0.012372,0.010335,76412298
0.088092,0.018967,0.003563,0.014012,0.005978,0.001728,0,0.007655,0.006825,0.010242,0.075578,0.025075,0.019862,f8dd4fcc
0.000117,0.000127,0.022097,0.000003,0.000877,0.000100,0,0.006639,0.006200,0.008970,0.001000,0.005702,0.005430,e337d0b8
0.036865,0.004889,0.016398,0.006396,0.001722,0.000495,0,0.004747,0.004002,0.006211,0.001000,0.003990,0.003600,11a04625
0.000000,0.000000,0.000000,0.000057,0.000574,0.000877,0,0.006126,0.006383,0.009263,0.001000,0.005693,0.005587,3c866636
0.000033,0.000057,0.001847,0.000041,0.000610,0.000100,0,0.006149,0.006383,0.009264,0.001000,0.005699,0.005587,04bfcaec
0.000507,0.001445,0.005150,0.000878,0.008595,0.000473,0,0.006342,0.006383,0.009250,0.001000,0.005744,0.005586,42a86b3a
0.017740,0.003819,0.061546,0.033266,0.263902,0.020559,0,0.013474,0.022529,0.012629,0.022438,0.017767,0.021869,84fe7f94
0.000022,0.000000,0.000001,0.000000,0.001146,0.000100,0,0.006671,0.006825,0.010182,0.001000,0.006169,0.005980,04e6f331
0.000000,0.000000,0.000000,0.000000,0.006719,0.000100,0,0.006507,0.006200,0.008985,0.001000,0.005673,0.005431,92c90853
0.000005,0.000000,0.000008,0.000006,0.000703,0.000100,0,0.006665,0.006825,0.010183,0.001000,0.006168,0.005980,660a98a7
0.000377,0.000050,0.000059,0.001648,0.005301,0.000241,0,0.006735,0.006825,0.010177,0.001000,0.006184,0.005979,89670962
0.000177,0.000553,0.004522,0.001621,0.000764,0.000674,0,0.008282,0.001212,0.011884,0.001000,0.005595,0.001902,9d586019
0.000141,0.000779,0.008558,0.001665,0.003936,0.000100,0,0.006312,0.006383,0.009254,0.001000,0.005737,0.005586,5f49ea3b
0.023661,0.001867,0.008755,0.001479,0.005306,0.000322,0,0.004584,0.004817,0.006205,0.001000,0.004151,0.004208,968e1414
0.050647,0.002570,0.000576,0.007396,0.004311,0.000829,0,0.007074,0.008923,0.008971,0.001000,0.006492,0.007464,389d7eaf
0.005688,0.004274,0.035373,0.049293,0.024964,0.006075,0,0.007539,0.006398,0.009229,0.001000,0.006041,0.005596,65ca9e76
0.003847,0.000007,0.000052,0.000024,0.000233,0.000100,0,0.004347,0.005245,0.006220,0.001000,0.004203,0.004529,a09cae27
0.000116,0.000082,0.001568,0.000496,0.001106,0.000148,0,0.004362,0.003878,0.006223,0.001000,0.003866,0.003508,00c5b3e0
0.137306,0.006291,0.045616,0.001937,0.013043,0.005187,0,0.007961,0.009650,0.009601,0.048018,0.018807,0.016800,7f9df2b0
0.000033,0.000028,0.002371,0.001774,0.000514,0.000665,0,0.008224,0.001212,0.011887,0.001000,0.005581,0.001902,a2303efc
0.000284,0.000573,0.000075,0.002197,0.009005,0.007344,0,0.006880,0.006825,0.010151,0.001000,0.006214,0.005977,cb62e5cb
0.000018,0.000000,0.000009,0.000000,0.000574,0.000100,0,0.008158,0.001212,0.011892,0.001000,0.005566,0.001903,9ff1e0f0
0.000815,0.000000,0.000006,0.000131,0.000708,0.000531,0,0.006675,0.006825,0.010180,0.001000,0.006170,0.005979,39fd995a
0.071695,0.001717,0.060178,0.532156,0.226329,0.189323,0,0.020117,0.015538,0.011479,0.026786,0.018480,0.017376,544d0681
0.000033,0.000000,0.000070,0.000000,0.000308,0.000100,0,0.004335,0.004817,0.006224,0.001000,0.004094,0.004209,cb0319fc
0.021850,0.000924,0.000817,0.001212,0.010936,0.001640,0,0.006953,0.006825,0.010135,0.001000,0.006228,0.005976,d86deb2b
0.000000,0.000007,0.000009,0.000041,0.000364,0.000100,0,0.006119,0.006383,0.009266,0.001000,0.005692,0.005587,cdee905a
0.000000,0.000000,0.000007,0.000085,0.001491,0.002438,0,0.006450,0.006200,0.008982,0.001000,0.005658,0.005431,2539742b
0.000051,0.000077,0.000720,0.000000,0.001240,0.000100,0,0.006143,0.006383,0.009264,0.001000,0.005697,0.005587,2ea3c9f1
0.002492,0.000000,0.001269,0.000000,0.000196,0.000100,0,0.008190,0.001212,0.011885,0.001000,0.005572,0.001902,9cadda28
0.001805,0.000232,0.020328,0.000050,0.001479,0.000100,0,0.004581,0.003878,0.006220,0.001000,0.003920,0.003508,8376a077
0.000109,0.000008,0.000024,0.000000,0.000906,0.000100,0,0.006425,0.006200,0.008990,0.001000,0.005654,0.005431,04e11240
0.000000,0.000072,0.000035,0.000000,0.000100,0.000100,0,0.006117,0.006383,0.009266,0.001000,0.005692,0.005587,c7d6f6f8
